id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1AG0R7fNIncPooC8A67Myj,Lolo Jose,39,278507,0,['Coritha'],['7v09sVaPjdkXyRb78Q1e17'],2009-04-08,0.391,0.256,11,-12.181,1,0.0299,0.53,0.0,0.183,0.313,84.762,4
6vZfE01jLT0hY3k7FAR9qB,Sierra Madre,39,240760,0,['Coritha'],['7v09sVaPjdkXyRb78Q1e17'],2009-04-08,0.367,0.25,0,-11.667,1,0.0287,0.802,0.0,0.129,0.352,108.418,4
6EYgmVZ2Hg9wPkUrCoxIw1,My Love Is Here,39,221867,0,['Erik Santos'],['7ygtjsCTrCQZAYYPOne9uE'],2009-07-06,0.34,0.274,9,-8.243,1,0.0295,0.862,0.0,0.126,0.237,142.503,4
7LtMm9yR9n5tpQMGkqSPcs,Martilyo (feat. Dex),37,247547,0,"['Gloc 9', 'Dex']","['7HJDRQAfEcFiARVehhM6qD', '7JMYFveC4jXVWddliCU9rd']",2009-06-26,0.664,0.915,10,-5.262,0,0.0386,0.135,0.000109,0.156,0.962,151.99,4
12nKdGsLAbgCGLyNRGKEoG,Fininger,38,208800,0,['Grin Department'],['3oP7ApvM9dvIXP6AufxCxt'],2009-10-15,0.513,0.773,5,-11.077,0,0.181,0.318,0.0,0.214,0.56,134.41,4
2qZa0ajMFzId0RvCvVE8X3,Diamond Shotgun (Lock & Load),37,197200,0,['Chicosci'],['1WUdtysXvz9qXuD6toSJqA'],2009-01-01,0.478,0.951,4,-1.871,1,0.09,0.113,5.38e-06,0.676,0.4,105.267,4
1NoDlHDWS7sFaC57mp1Qk3,Honey,37,221333,0,['Tito Mina'],['0V4IscoIfSrqSxgl6LILST'],2009-02-13,0.404,0.262,0,-16.401,0,0.0349,0.437,0.0222,0.17,0.338,72.044,4
0YjmoYj102qMymlKwnSZzn,Di Bale Nalang,38,289600,0,['Jericho Rosales'],['3RpJ6OyOnaXRFRXSirgQa6'],2009-01-01,0.801,0.464,2,-8.675,1,0.0284,0.254,0.0,0.0895,0.77,99.998,4
4zoyZEOZj9Vxjcs7lQBHki,Tinta,37,209693,0,['Gloc 9'],['7HJDRQAfEcFiARVehhM6qD'],2009-06-26,0.712,0.915,9,-3.719,1,0.0996,0.256,8.51e-06,0.266,0.821,159.964,4
11EBCVnYULtODPpjXGVlje,Next Train Out,37,181200,0,['FRANCO'],['5trD8XVjLto1USvIlcw1Ak'],2009-01-01,0.371,0.951,1,-2.351,1,0.114,6.73e-05,7.07e-06,0.452,0.376,162.677,4
4i8oTjarLZgJRev5pkuRpf,Superstar Ng Buhay Ko,39,187000,0,['Cinderella'],['65QcnpMJFv1yogXwoOe97v'],2009-09-03,0.533,0.289,10,-13.466,1,0.0248,0.633,0.00394,0.113,0.561,85.211,4
4p9HYfwKTsFE3W4gDFmJhk,In Despair,37,198000,0,['Victor Wood'],['69U0Mjj15pDu1zJ0oyWN9u'],2009-02-13,0.44,0.411,0,-13.677,1,0.0302,0.491,0.00161,0.364,0.47,104.231,3
3im8vluqbDsafyWEwBJdme,Patron Tequila,46,256253,1,"['Paradiso Girls', 'Lil Jon', 'Eve']","['0Ll05d44isngmRZHZEjfIY', '7sfl4Xt5KmfyDs2T3SVSMK', '4d3yvTptO48nOYTPBcPFZC']",2009-01-01,0.898,0.81,8,-5.822,0,0.0838,0.0223,1.47e-06,0.0763,0.835,120.001,4
4Idkb7D7CQ72EosX1jfGxi,Magnifica,37,267000,0,['VST & Company'],['1JygQfeB7OmzophGsgNwSb'],2009-06-25,0.607,0.609,9,-13.87,1,0.0384,0.00658,3.84e-05,0.0476,0.771,131.997,4
3YSKVsAoXcS4ARbczgwlom,Maybe This Time,39,211475,0,['Martin Nievera'],['4LTJwj8UNLy3ApvH7XUiiq'],2009,0.679,0.563,7,-7.725,1,0.0338,0.152,0.0,0.0952,0.253,129.994,4
7nGZ9RHnMpFXp5ECq1qOBH,Bahay Kubo,37,292467,0,['Hale'],['6Ww3OMFzCaO33ulKh1LBFN'],2009,0.589,0.736,11,-5.971,1,0.0289,0.012,0.221,0.0877,0.39,119.993,4
0UyuLy3Umo8JdMoAKQsFT7,Narito Ako,38,204267,0,['Regine Velasquez'],['3wNylAjJX1PiCpMKx8Lrfp'],2009-03-25,0.479,0.414,1,-5.676,1,0.0293,0.774,8.25e-05,0.183,0.0898,115.054,3
5SR8e5Geufrve1SYek8ZRs,Matud Nila,38,226000,0,['Pilita Corrales'],['3uyWI5aciHqr4PTPD0dIyu'],2009-03-06,0.273,0.201,4,-12.705,1,0.0347,0.96,0.184,0.162,0.107,131.823,3
0rcutv1YqFCaHQZY2xElVK,Siguro,37,241557,0,['Yeng Constantino'],['0DnjaQqb436AH1idffI6CQ'],2009-10-08,0.564,0.449,4,-7.492,1,0.0363,0.208,5.38e-06,0.127,0.569,76.041,4
4J7b8h4qdICR1m9fcF49D2,Sabi Mong… Ako Lamang,37,225893,0,['MEN OPPOSE'],['4a1CxpiFxdmQAYiFPi43HZ'],2009-02-13,0.463,0.309,4,-14.659,1,0.0283,0.32,1.26e-06,0.0846,0.368,76.858,4
5IMWVpBwan1Fm55iWNZLV3,My Only Love,36,248000,0,['Sharon Cuneta'],['3I5ONm7nnP1LpvqsnA5dBG'],2009-02-19,0.41,0.329,1,-9.136,0,0.035,0.78,0.000666,0.0747,0.33,125.842,4
468OIV1LzYrm3rluVKl8AU,Mr. Right,44,187307,0,['A Rocket To The Moon'],['1NU9Em6e8dDo36Js6nEo3t'],2009-10-12,0.583,0.804,6,-2.993,1,0.0331,0.0216,0.0,0.0487,0.654,134.036,4
7eLT0PrslWTB5RzdQ3Of6D,Till There Was You,36,178707,0,['Sitti'],['0t7vWPRBcVv4xBEHPZHSWA'],2009,0.744,0.568,7,-6.654,1,0.0301,0.631,0.00079,0.134,0.802,129.778,4
6M8xkwrqvNJel0ajmB4ZZr,Hindi Kita Malilimutan,38,253000,0,['Basil Valdez'],['2ctUvNSyw4TfFtQMkBYiKZ'],2009-05-06,0.269,0.252,7,-12.611,1,0.0329,0.807,0.00363,0.394,0.194,111.781,4
6Xrpua1joblTDyGi6p5tec,By Your Side,38,240170,0,['Faber Drive'],['3SziwNj6JCnqd2ajUdXlIT'],2009-11-10,0.489,0.511,6,-5.839,1,0.0265,0.0259,0.0,0.226,0.324,134.071,4
0cQE1j9t4p4q0z7K8EgaCl,Heart of Mine,37,275467,0,['Side A'],['31oMMIBDMM2Z1RQO7u8irE'],2009-08-12,0.457,0.674,2,-8.155,1,0.0426,0.358,0.00011,0.197,0.307,131.024,3
7KijdyoZThA0rTt5oEogq7,Say That You Love Me,38,238000,0,['Basil Valdez'],['2ctUvNSyw4TfFtQMkBYiKZ'],2009-05-06,0.323,0.314,1,-10.072,1,0.0291,0.839,0.0,0.0926,0.218,141.354,4
2n1TJruYCSsiWL4wUojeDr,"Awitin Mo, Isasayaw Ko",38,279333,0,['VST & Company'],['1JygQfeB7OmzophGsgNwSb'],2009-02-16,0.589,0.672,6,-15.17,0,0.0448,0.104,0.000641,0.299,0.878,128.186,4
6PkMv2buL3ID7N1eKGHqk6,What Kind of Fool Am I,36,258000,0,['Regine Velasquez'],['3wNylAjJX1PiCpMKx8Lrfp'],2009,0.32,0.143,5,-14.908,1,0.0357,0.92,0.0733,0.174,0.111,81.421,4
60e1WG1n3inKENNXQksBGa,Taya,35,215800,0,['Up Dharma Down'],['3wbCeEPAW6po7J46netxMT'],2009-02-05,0.769,0.661,3,-9.488,1,0.0279,0.159,3.51e-06,0.0569,0.718,102.018,4
2Od4Fj9rGdU1izZSWhm0Bi,Touch the Sky,35,223747,0,['FRANCO'],['5trD8XVjLto1USvIlcw1Ak'],2009-01-01,0.372,0.884,6,-2.48,0,0.092,0.00184,0.0,0.279,0.627,164.945,4
5kHrHaUX7dnKb3hyq99bVA,I Went To Your Wedding,36,219160,0,['Victor Wood'],['69U0Mjj15pDu1zJ0oyWN9u'],2009-02-13,0.435,0.168,7,-12.774,1,0.0309,0.842,0.000469,0.25,0.316,80.597,3
2Gp2ABWPn2FUK8yVoWTQ0M,H.A.T.E.U.,45,267627,0,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],2009-01-01,0.623,0.592,7,-6.985,0,0.031,0.29,0.0,0.0663,0.281,100.079,4
4iScMp7zBFiE1Dlfkr6gfz,Nakapagtataka,37,291000,0,['Hajji Alejandro'],['4u6tIl0ae3m9HUtUubJsa6'],2009-10-06,0.352,0.443,10,-11.223,1,0.0389,0.837,0.0131,0.116,0.314,141.338,4
47VKiNedFU3EGKYGbZF7Hz,Xgf,35,174747,0,"['Sponge Cola', 'Chito Miranda', 'Los Magno']","['1tXFYQZSAswt4JLB42lpye', '72VBk3SEsEFPF948CmkHT4', '3hoTXAUM6bci1o5WfWrIPv']",2009,0.377,0.899,11,-3.735,1,0.191,0.228,0.0,0.263,0.77,95.151,4
0LTLAlnPKIDa0daUec7pQJ,Both In Love,37,211493,0,['Tito Mina'],['0V4IscoIfSrqSxgl6LILST'],2009-02-13,0.61,0.269,6,-14.663,0,0.0337,0.675,2.71e-05,0.113,0.337,129.319,4
5WtRZ5ytg3HGl5vEpuwUhG,Taksil,36,182173,0,['Imelda Papin'],['4Cv7ZBrxBTEHfZIKD7oSLv'],2009-04-08,0.349,0.474,5,-11.599,1,0.0455,0.22,0.0,0.291,0.201,107.205,3
0RUCS6vpxfl3YLna6L6cKT,Kanlungan,36,306837,0,['Paolo Santos'],['33kC1w8s5cXEi1zyJZuqSI'],2009-04-23,0.443,0.203,4,-11.126,1,0.0318,0.826,0.0,0.246,0.253,166.171,4
5ByZjSqluJwmmw46yBR7UV,Philippine Geography,37,170680,0,['Yoyoy Villame'],['4w8YQxx0XQfWZgQwRSqcoE'],2009-04-08,0.628,0.606,7,-8.753,1,0.0432,0.673,0.0151,0.0645,0.971,150.542,4
3DNN980ZhUJKowafZmenOS,Hinga Ng Malalim,35,302453,0,['Silent Sanctuary'],['4nGp682WMiKS4X217kPw8C'],2009,0.396,0.526,0,-6.395,1,0.0321,0.303,1.51e-06,0.154,0.241,144.033,4
0SBD37p06K5QRfTZCspNcD,Cheryl Moana Marie,36,175333,0,['Victor Wood'],['69U0Mjj15pDu1zJ0oyWN9u'],2009-02-13,0.554,0.383,10,-11.082,1,0.0287,0.417,1.18e-05,0.102,0.567,117.535,4
5gwxuyx2IQKWl4gGTLKPz5,Thinking Of You,40,246410,0,['Katy Perry'],['6jJ0s89eD6GaHleKKya26X'],2009-01-01,0.431,0.803,4,-4.459,1,0.0364,0.00167,0.0,0.331,0.309,147.048,4
4Djv8IQISAX8zDosmEUjXD,Ikaw Lang Ang Aking Mahal,37,251813,0,['Noel Cabangon'],['2fonBGBLc7lUoikMqms5Zl'],2009,0.699,0.449,9,-9.498,1,0.0393,0.756,0.0,0.121,0.521,87.489,4
4bj25ETA2cZpwkJOAGBKMo,Ako'y Pinoy,37,152667,0,['Florante'],['14xDeJRwQRbJIaSBikR4KH'],2009-08-06,0.473,0.331,2,-16.375,1,0.0331,0.0514,2.51e-05,0.0889,0.567,127.403,3
56ryEPmmwJ0TVqdUe5oHb7,Tayo'y Mga Pinoy,37,264733,0,['Banyuhay Ni Heber'],['1Q5YLiz82Mo75MIQMt9XON'],2009-02-13,0.285,0.668,11,-7.419,0,0.0766,0.349,0.0,0.176,0.423,82.878,4
4htCtkD53SNQtoY0S5rsNV,Indescribable,37,253987,0,['Laura Story'],['0qKOMcuFgagNQJWHHK7NY6'],2009-01-12,0.671,0.428,8,-7.347,1,0.0282,0.322,0.0,0.111,0.36,113.379,4
7J3X7LWHs7EzoiAXTjlgFm,Resignation 2019,37,286520,0,['Lee Young Hyun'],['4GzuNU3GlvlfNB4xweeTVR'],2009-11-05,0.496,0.505,8,-5.412,1,0.0306,0.656,0.0,0.108,0.22,133.738,4
2JlPbr69Ew5WJKtGKJabDM,Bang Bang,45,183027,0,"[""K'NAAN"", 'Adam Levine']","['7pGyQZx9thVa8GxMBeXscB', '4bYPcJP5jwMhSivRcqie2n']",2009,0.627,0.927,10,-1.783,0,0.174,0.0302,2.15e-06,0.0168,0.767,179.977,4
0VUmD3TUWPKqWnsULTalxs,Hay Naku,34,240000,0,['Silent Sanctuary'],['4nGp682WMiKS4X217kPw8C'],2009,0.581,0.726,9,-7.09,1,0.0333,0.0713,0.0,0.192,0.722,134.937,4
5BMPTaxdgeZwKCBhGdWqZR,Amare Et Servire - To Love and Serve,35,192747,0,['Bukas Palad Music Ministry'],['3m6LsCP4SaZGScWSqwADvI'],2009,0.247,0.143,9,-13.169,1,0.0308,0.981,4.85e-05,0.124,0.139,87.632,3
6p8tXqoS3g3aKW0BTCdeL2,Ang Boyfriend kong Baduy,36,173000,0,['Cinderella'],['65QcnpMJFv1yogXwoOe97v'],2009-09-03,0.742,0.327,0,-12.827,1,0.0379,0.588,8.52e-06,0.128,0.909,128.134,4
7zpT4Bogeial4ezlrf3PFR,Nakapagtataka,36,287253,0,['Hajji Alejandro'],['4u6tIl0ae3m9HUtUubJsa6'],2009-10-06,0.356,0.561,10,-6.649,1,0.0411,0.848,0.00624,0.204,0.296,141.539,4
3IyDnKEtewpv5qolieDBZ5,Pauwi Na Ako,34,255893,0,['Silent Sanctuary'],['4nGp682WMiKS4X217kPw8C'],2009,0.522,0.698,9,-6.288,1,0.0371,0.258,0.0,0.0731,0.651,152.146,4
2lCaGtF0zWPOQ92WJXj6QU,Sion,34,214747,0,['Grin Department'],['3oP7ApvM9dvIXP6AufxCxt'],2009-10-15,0.609,0.553,7,-9.682,1,0.0566,0.559,0.0,0.304,0.52,109.468,4
1UICMfsI7A30akiJIYLHW0,Is It OK If I Call You Mine?,36,160667,0,['Paul McCrane'],['7HFdGlgtuARPWlf6O48c4t'],2009-01-01,0.627,0.106,9,-20.665,0,0.0771,0.799,4.18e-05,0.124,0.29,143.821,4
336dsheExobe5oYyUfW7Vu,Bayan Ko,36,206973,0,['Freddie Aguilar'],['7fihhreD4v29FQsWykhCJm'],2009-07-08,0.336,0.276,0,-15.6,1,0.0327,0.866,0.101,0.131,0.28,136.174,4
5Iaf7WhSb7xDglEjHNGrVN,Love Without Time,37,233200,0,['Nonoy Zuniga'],['5HlAsdRigFvxwPkNn4vSWz'],2009-02-04,0.445,0.426,1,-8.44,1,0.0265,0.352,8.77e-05,0.34,0.107,83.607,4
3bSgXHfmcYNMgqJGTauGdZ,I-Swing Mo Ako,36,175227,0,['Sharon Cuneta'],['3I5ONm7nnP1LpvqsnA5dBG'],2009-05-04,0.604,0.727,3,-9.046,1,0.0566,0.0018,1.83e-05,0.0682,0.809,127.707,4
4DBfFAlSNq00aRR25sosHH,Bayan Ko,36,211333,0,['Freddie Aguilar'],['7fihhreD4v29FQsWykhCJm'],2009-02-04,0.332,0.19,0,-19.37,1,0.0338,0.883,0.117,0.129,0.271,135.852,4
5AE7BrsJZQc6UZhskcGAt9,Gravity,34,238280,0,['Urbandub'],['18B9mAtwCLjkXGMlBtH1LZ'],2009-01-01,0.617,0.889,8,-5.412,0,0.0328,0.00367,0.0,0.261,0.419,95.033,4
0xDdTPs5B1DKuh36PMnSGH,Sa Buhay Na'to,34,296107,0,['Silent Sanctuary'],['4nGp682WMiKS4X217kPw8C'],2009,0.647,0.545,4,-6.417,0,0.0299,0.122,1.42e-06,0.135,0.365,112.406,3
7jvp8DZy7FtHeXdN1k8w2s,Belle Of The Boulevard,42,242453,0,['Dashboard Confessional'],['4ERtgeBbWRkFzIz6LaFCeY'],2009-01-01,0.485,0.834,4,-4.851,1,0.0363,0.0453,1.01e-06,0.138,0.277,89.754,4
0137cFkVtFHxTkrdp9oplO,Picture Mo Inday,35,183507,0,['Grin Department'],['3oP7ApvM9dvIXP6AufxCxt'],2009-02-16,0.866,0.799,11,-8.386,1,0.061,0.29,0.0,0.143,0.958,131.57,4
0DqeJPwKUH48GtKBbvukqr,Pag-ibig Ko'y Ibang iba,36,234653,0,['Yolly Samson'],['4cJxia2eUxOlkRG8LC19PB'],2009-02-13,0.449,0.374,11,-9.439,1,0.0264,0.428,0.00106,0.214,0.455,79.079,4
5Bo9qEkAyr6y98pHHoKdie,The Saddest V. 2,34,277747,0,['Silent Sanctuary'],['4nGp682WMiKS4X217kPw8C'],2009,0.399,0.239,7,-10.443,1,0.028,0.588,0.03,0.467,0.186,80.063,4
6yVA14oVXpXNxTKbzO4YAj,Tuloy Pa Rin,35,263640,0,['Noel Cabangon'],['2fonBGBLc7lUoikMqms5Zl'],2009,0.717,0.345,7,-9.823,1,0.0271,0.724,3.06e-06,0.11,0.431,110.057,4
53m4tD04vktjyb8IVJlKsS,Give Thanks With a Grateful Heart,41,275547,0,['Our Daily Bread'],['1MmubZDiFWXhOXz941cRRp'],2009-08-18,0.585,0.126,2,-12.231,1,0.0304,0.949,0.0773,0.206,0.283,79.894,4
371JesnAmX6Byz1hXf8JQh,Dukha,35,222040,0,['Freddie Aguilar'],['7fihhreD4v29FQsWykhCJm'],2009-06-03,0.578,0.373,9,-15.242,0,0.0406,0.194,1.65e-05,0.0952,0.279,141.204,4
3eNY3tlCUeTloCCM9eQJhX,Nagmahal Ako,35,300542,0,['Dagtang Lason'],['2GdR0m0CwRuClA0k4UCsUn'],2009-06-19,0.693,0.713,7,-9.004,1,0.0678,0.607,0.0,0.314,0.923,77.53,4
7d8TNkWgxOQaKZKonxrjr0,Iris (2008),45,219400,0,['Boyce Avenue'],['7CQwac16i1W5ej8YpuL3dv'],2009-12-09,0.294,0.408,1,-8.468,1,0.03,0.312,2.07e-05,0.0763,0.331,49.524,4
1I5AovO86hDK002yNCcpOi,The Bobo Song (feat. Loonie),33,242147,0,"['Gloc 9', 'Loonie']","['7HJDRQAfEcFiARVehhM6qD', '552jNI1kUtB1FPRZFliQxc']",2009-06-26,0.764,0.902,7,-3.804,1,0.0867,0.483,2.15e-06,0.217,0.965,92.051,4
7eshzPtkSCj122TtU3RLfC,Dekada 90,33,353013,0,['Silent Sanctuary'],['4nGp682WMiKS4X217kPw8C'],2009,0.451,0.5,2,-7.373,1,0.0268,0.0376,0.000382,0.116,0.156,75.016,4
3MYR3iFoD0e90PgRbRoCru,Seasons,33,236333,0,['FRANCO'],['5trD8XVjLto1USvIlcw1Ak'],2009-01-01,0.435,0.837,3,-3.35,1,0.0613,0.00062,0.00155,0.0729,0.496,164.802,4
5jB3BFjVxOHRBHF7w5gHnF,Saan Darating Ang Umaga,36,206653,0,['Raymond Lauchengco'],['2tOIdpZFzB2c52UdHnj5LW'],2009-06-03,0.262,0.369,0,-13.354,1,0.0325,0.788,0.0178,0.209,0.0979,136.368,4
78Ojxq3WW00JhUMKb56dNU,Handog,35,219467,0,['Florante'],['14xDeJRwQRbJIaSBikR4KH'],2009-08-06,0.259,0.487,0,-7.284,1,0.0282,0.108,4.46e-06,0.282,0.197,105.134,4
5KvpIAORCusSooNFDpcPbI,Can't Help Falling in Love,46,132480,0,['Steven C'],['7MGlZPaZPKJJFUbp8wToNb'],2009-01-01,0.436,0.06,5,-22.716,1,0.042,0.987,0.911,0.127,0.352,115.466,3
7dQbXl1DHzsD8AXtiKC9Qt,Lalayo,33,228173,0,['Silent Sanctuary'],['4nGp682WMiKS4X217kPw8C'],2009,0.573,0.803,9,-5.398,0,0.0273,0.00647,3.37e-05,0.0905,0.466,105.065,4
4TW3UnIuAaWeVvon6A7Xev,Ikaw Ang Aking Mahal,35,201400,0,['VST & Company'],['1JygQfeB7OmzophGsgNwSb'],2009-03-25,0.461,0.615,9,-5.808,1,0.0268,0.659,0.00801,0.108,0.598,84.447,4
5MtwDBbXBr1eu7LrdyoZ3l,Amakakeru Ryu No Hirameki,33,207667,0,['Silent Sanctuary'],['4nGp682WMiKS4X217kPw8C'],2009,0.456,0.497,0,-6.93,1,0.0331,0.216,1.35e-05,0.109,0.273,113.582,4
21RRhjnMsrvQpeQ10ptSBZ,September,50,240213,0,['Daughtry'],['5P5FTygHyx2G57oszR3Wot'],2009-07-14,0.43,0.703,10,-5.52,1,0.0342,0.0465,0.0,0.0809,0.328,149.873,4
5jOb9snt3PcgxsKsf6ZGOk,I Just Don't Want to Be Lonely,34,250854,0,['Regine Velasquez'],['3wNylAjJX1PiCpMKx8Lrfp'],2009,0.629,0.468,6,-13.975,0,0.0275,0.355,3.24e-05,0.0896,0.471,146.172,4
7FkNeIXODHfrlginEYR7mT,Sana ay Ikaw Na Nga,35,253173,0,['Basil Valdez'],['2ctUvNSyw4TfFtQMkBYiKZ'],2009-02-04,0.326,0.281,9,-13.723,1,0.0366,0.834,2.44e-06,0.277,0.286,77.877,4
6kz4Iukt6Zyxre5x7Ja8Ac,I'd Really Love to See You Tonight,43,178533,0,['Dan Seals'],['55yEsJBqyn27JPsw5hHzqi'],2009-10-01,0.723,0.215,3,-13.943,1,0.0285,0.78,0.0,0.133,0.469,104.994,4
5CijCh8uOTWZO9DQpYwAXw,The Mess I Made,47,230613,0,['Parachute'],['2PCUhxD40qlMqsKHjTZD2e'],2009-01-01,0.423,0.572,6,-5.109,1,0.0347,0.0158,0.0,0.231,0.17,165.394,4
1fvCAtcFGwAwz0LGfvCYKA,I'll Be Thinking Of You,39,254627,0,"['Air Supply', 'N/A']","['4xXCRXOfQKQ2gjWxNhNzYW', '4oPYazJJ1o4rWBrTw9lm40']",2009-07-14,0.383,0.334,7,-7.737,1,0.0303,0.813,0.000954,0.103,0.19,127.061,3
1GO8iQ4nxSTOnNBJgLocNW,Sabihin Mong Lagi,34,231000,0,['MEN OPPOSE'],['4a1CxpiFxdmQAYiFPi43HZ'],2009-02-13,0.421,0.338,2,-14.291,1,0.0291,0.256,0.0,0.241,0.28,145.328,4
6IfKcqjunPMMeceJGSTvAC,Estekka,33,252920,0,['Silent Sanctuary'],['4nGp682WMiKS4X217kPw8C'],2009,0.648,0.456,2,-6.896,1,0.0261,0.00176,0.000387,0.0914,0.842,90.062,4
4birGrjg2Z1CjrWkmVZnCn,Mighty To Save,34,275933,0,"['Don Moen', ""Integrity's Hosanna! Music""]","['2JGLjTHV2t8u8wxmLaiFfe', '72iDlGYfVrntfpKzmAv0Hn']",2009-02-13,0.524,0.796,9,-5.458,1,0.0307,0.0247,0.0,0.091,0.491,146.433,4
6b5qNzdJWDBUWWg02YkcC5,Pag Ayaw Mo Na,34,290171,0,['Yeng Constantino'],['0DnjaQqb436AH1idffI6CQ'],2009-10-08,0.568,0.25,0,-10.37,1,0.03,0.584,0.001,0.14,0.388,147.894,4
7vRkJcSzvM1UVc4V04vbsw,Got to Let You Know,35,197667,0,['Tito Mina'],['0V4IscoIfSrqSxgl6LILST'],2009-02-13,0.584,0.448,2,-10.32,1,0.0253,0.46,0.000209,0.0643,0.538,108.047,4
3WSPg7NVTqPj4uvbEKrPU9,A Mass for the End of Time,33,260413,0,['FRANCO'],['5trD8XVjLto1USvIlcw1Ak'],2009-01-01,0.293,0.846,3,-2.524,1,0.0555,0.00273,0.0,0.298,0.395,139.118,4
45Uc69a8z00EnG71xkuuVS,Like a Rose,34,252160,0,['A1'],['5lPsVvHVDr6R5mDxRUXdOs'],2009-02-02,0.593,0.597,9,-7.638,1,0.0331,0.273,0.0,0.121,0.323,133.991,4
5uBemX3wPmA56pYOhAL68i,Don't Ever Go,34,190600,0,['Eddie Peregrina'],['01AcofQCX5AJWmTyeLORZ2'],2009-04-21,0.529,0.388,4,-8.377,1,0.0251,0.792,3.17e-05,0.176,0.359,105.15,3
2tZIVD0ZPxpsoFx7hvAjWh,The Saltwater Room,49,242587,0,['Owl City'],['07QEuhtrNmmZ0zEcqE9SF6'],2009-01-01,0.641,0.686,0,-6.727,1,0.0261,0.053,5.05e-05,0.159,0.669,111.994,4
1X10kIDAeOU2Wt8ffN9BmQ,Panakip-Butas,35,177173,0,['Hajji Alejandro'],['4u6tIl0ae3m9HUtUubJsa6'],2009-10-06,0.418,0.384,10,-12.208,1,0.0281,0.696,2.96e-06,0.0958,0.614,87.297,4
30juUFTDlM3rlQspILgzg2,Please Love Me Now,33,184240,0,['Eddie Peregrina'],['01AcofQCX5AJWmTyeLORZ2'],2009-06-03,0.352,0.295,7,-11.921,1,0.029,0.362,0.000862,0.128,0.506,108.939,3
5VEe0PP2ioI648tnuEi7eJ,Happy Birthday,33,201893,0,['Yoyoy Villame'],['4w8YQxx0XQfWZgQwRSqcoE'],2009-04-08,0.703,0.733,9,-4.09,1,0.0742,0.258,4.79e-06,0.0704,0.947,129.912,4
7d8UGch6YGOlcZRkqCiDUE,We Could Have It All,35,222440,0,['Imelda Papin'],['4Cv7ZBrxBTEHfZIKD7oSLv'],2009-02-13,0.417,0.575,8,-7.69,1,0.0358,0.4,8.08e-05,0.108,0.186,77.59,4
26whSZaXUWmKTSkIc85SGZ,Bakit Ako Mahihiya,34,182387,0,['Didith Reyes'],['1RGsG5moNSsTiOUOvJ2F0J'],2009-02-04,0.311,0.41,0,-7.824,1,0.0259,0.302,1.64e-05,0.109,0.281,97.8,4
7maXOBSBFegjeJcZhXUW6k,"Tulak ng Bibig, Kabig ng Dibdib",34,184000,0,['Cinderella'],['65QcnpMJFv1yogXwoOe97v'],2009-09-03,0.475,0.263,2,-13.654,1,0.0266,0.861,0.0,0.0657,0.348,75.363,4
6RHTm971tZJsK6WcHciIaG,Let the Pain Remain,35,311000,0,['Basil Valdez'],['2ctUvNSyw4TfFtQMkBYiKZ'],2009-02-04,0.32,0.326,8,-13.373,1,0.0359,0.773,0.0,0.204,0.223,145.522,4
5PiiwyHh3fh96ON64WjHH3,May I Have This Dance,34,228493,0,['VST & Company'],['1JygQfeB7OmzophGsgNwSb'],2009-06-25,0.58,0.503,2,-12.629,1,0.0535,0.577,0.00876,0.153,0.645,135.252,4
5DBFd4TFmtuTwFz5YxFelv,Sweeter,42,196027,0,['Jess Penner'],['4jiFEtepbK56gnPNxxeDhs'],2009-08-12,0.708,0.377,9,-9.593,1,0.0576,0.642,1.2e-06,0.129,0.567,92.039,4
4AAM5vgdsGOpGdhYP2pOZ1,Sana'y Malaman Mo,34,259709,0,['OJ Mariano'],['2upiPAdo6THtRqkDCvS0nO'],2009-01-01,0.617,0.455,11,-8.161,1,0.0296,0.595,1.65e-06,0.117,0.141,123.904,4
0BlDuPfxKpChuxjgOmU189,I Knew I Loved You,40,249933,0,['Savage Garden'],['3NRFinRTEqUCfaTTZmk8ek'],2009-02-09,0.609,0.494,9,-9.854,1,0.0276,0.302,8.25e-05,0.0943,0.751,84.993,4
3ATBFbNLZTszpW8ojgZLsO,Laki Sa Layaw,33,173667,0,['Freddie Aguilar'],['7fihhreD4v29FQsWykhCJm'],2009-06-03,0.74,0.634,4,-13.508,1,0.0701,0.0661,1.01e-06,0.105,0.346,101.703,4
0ZgpvjwRIwTEUkDPWHhTE3,Where the Lines Overlap,50,198747,0,['Paramore'],['74XFHRwlV6OrjEM0A2NCMF'],2009-09-28,0.445,0.968,4,-3.559,1,0.103,8.63e-05,0.00202,0.309,0.629,159.977,4
4k1WzCXHZxT60mJiUDaHEV,10,32,281680,0,['Grin Department'],['3oP7ApvM9dvIXP6AufxCxt'],2009-02-16,0.501,0.498,6,-9.496,1,0.0263,0.159,0.00974,0.123,0.573,115.736,4
7EbUzSDb2R7EgyO3uGN1Oz,Bruised and Scarred,42,203293,0,['Mayday Parade'],['3WfJ1OtrWI7RViX9DMyEGy'],2009-10-05,0.512,0.953,2,-3.474,1,0.0889,0.00185,0.0,0.102,0.452,123.07,4
